maxVmag_counts,maxVmag_g,xValue_counts,yValue_counts,zValue_counts,xValue_g,yValue_g,zValue_g,maxVmagTime,meanVmag_counts,meanVmag_g,sta,staIndex,startTimeFile,Category,Round,Heat,Day
229.0746163,0.05592642,-195.840765,34,-113.866477,-0.047812687,0.008300781,-0.027799433,2019-10-12T18:32:35.069200Z,165.7427578,0.04046454,FL1K,6,2019-10-12T18:32:12Z,Top Fuel ,Q3,Heat 9,Saturday
965.4594232,0.235707867,-957.3924766,119,-36.74974339,-0.233738398,0.029052734,-0.008972105,2019-10-12T18:36:21.579600Z,110.3106985,0.026931323,FL,0,2019-10-12T18:36:00Z,Funny Car,Q3,Heat 1,Saturday
1724.467608,0.4210126,-1695.282498,175,-263.0224038,-0.413887329,0.042724609,-0.064214454,2019-10-12T21:04:29.101600Z,113.7728746,0.027776581,FL,0,2019-10-12T21:04:09Z,Top Fuel ,Q4,Heat 1,Saturday
4098.914124,1.000711456,-600,-3211,2476,-0.146484375,-0.783935547,0.604492188,2019-10-12T21:04:28.542400Z,105.5726601,0.025774575,NL,1,2019-10-12T21:04:09Z,Top Fuel ,Q4,Heat 1,Saturday
2017.756935,0.492616439,-1806.034904,826,-356.7982237,-0.44092649,0.201660156,-0.087108941,2019-10-12T21:04:28.753500Z,84.97252427,0.020745245,FL0,2,2019-10-12T21:04:09Z,Top Fuel ,Q4,Heat 1,Saturday
1672.511273,0.408327948,247.0061178,800,1447.854253,0.060304228,0.1953125,0.353480042,2019-10-12T21:04:29.609900Z,187.7136526,0.045828528,FL60,3,2019-10-12T21:04:09Z,Top Fuel ,Q4,Heat 1,Saturday
1509.19109,0.368454856,-1162.452443,-128,-953.9277033,-0.283801866,-0.03125,-0.232892506,2019-10-12T21:04:30.835400Z,119.5948655,0.029197965,FL330,4,2019-10-12T21:04:09Z,Top Fuel ,Q4,Heat 1,Saturday
1293.441828,0.315781696,-777.2067106,-605,838.401152,-0.189747732,-0.147705078,0.204687781,2019-10-12T21:04:31.636200Z,84.69227826,0.020676826,FL660,5,2019-10-12T21:04:09Z,Top Fuel ,Q4,Heat 1,Saturday
2464.629748,0.601716247,-1795.145206,-970,-1382.372411,-0.438267873,-0.236816406,-0.337493264,2019-10-12T21:04:32.362700Z,167.8983741,0.040990814,FL1K,6,2019-10-12T21:04:09Z,Top Fuel ,Q4,Heat 1,Saturday
920.9399818,0.224838863,767.8899869,-367,-351.8329407,0.187473141,-0.089599609,-0.085896714,2019-10-12T21:07:09.676600Z,106.8007117,0.026074393,FL,0,2019-10-12T21:06:50Z,Top Fuel ,Q4,Heat 2,Saturday
2391.246328,0.583800373,169,2293,-657,0.041259766,0.559814453,-0.160400391,2019-10-12T21:07:09.057400Z,94.23414027,0.023006382,NL,1,2019-10-12T21:06:50Z,Top Fuel ,Q4,Heat 2,Saturday
1208.8251,0.295123315,1030.202181,-551,310.3878024,0.251514204,-0.134521484,0.075778272,2019-10-12T21:07:09.358500Z,75.31850615,0.018388307,FL0,2,2019-10-12T21:06:50Z,Top Fuel ,Q4,Heat 2,Saturday
1136.363971,0.27743261,1050.789051,312,299.7022613,0.256540296,0.076171875,0.073169497,2019-10-12T21:07:10.049900Z,182.2302602,0.04448981,FL60,3,2019-10-12T21:06:50Z,Top Fuel ,Q4,Heat 2,Saturday
1022.446762,0.249620792,1009.708672,-150,58.18745337,0.246510906,-0.036621094,0.014205921,2019-10-12T21:07:11.340400Z,118.5144037,0.028934181,FL330,4,2019-10-12T21:06:50Z,Top Fuel ,Q4,Heat 2,Saturday
